player_name,match_link,home_team
Eroll Zejnullahu,/spielbericht/index/spielbericht/3596661,False
Nader Jindaoui,/spielbericht/index/spielbericht/3596661,False
Joel Richter,/spielbericht/index/spielbericht/3596661,False
Abu Bakarr Kargbo,/spielbericht/index/spielbericht/3596661,False
Leon Bätge,/spielbericht/index/spielbericht/3596672,True
Tim Häußler,/spielbericht/index/spielbericht/3596672,True
Philipp Zeiger,/spielbericht/index/spielbericht/3596672,True
Stephan Brehmer,/spielbericht/index/spielbericht/3596672,True
John Liebelt,/spielbericht/index/spielbericht/3596672,True
Lucas Albrecht,/spielbericht/index/spielbericht/3596672,True
Jamil Dem,/spielbericht/index/spielbericht/3596672,True
René Pütt,/spielbericht/index/spielbericht/3596672,True
Christian Skoda,/spielbericht/index/spielbericht/3596672,True
Tugay Uzan,/spielbericht/index/spielbericht/3596672,True
Felix Brügmann,/spielbericht/index/spielbericht/3596672,True
Jan-Ole Sievers,/spielbericht/index/spielbericht/3596672,False
Mike Eglseder,/spielbericht/index/spielbericht/3596672,False
Luca Sirch,/spielbericht/index/spielbericht/3596672,False
Maik Salewski,/spielbericht/index/spielbericht/3596672,False
Robert Berger,/spielbericht/index/spielbericht/3596672,False
Zak Paulo Piplica,/spielbericht/index/spielbericht/3596672,False
Farid Abderrahmane,/spielbericht/index/spielbericht/3596672,False
Sascha Pfeffer,/spielbericht/index/spielbericht/3596672,False
Theo Ogbidi,/spielbericht/index/spielbericht/3596672,False
Bogdan Rangelov,/spielbericht/index/spielbericht/3596672,False
Tom Nattermann,/spielbericht/index/spielbericht/3596672,False
Jakub Jakubov,/spielbericht/index/spielbericht/3596676,True
Tim Campulka,/spielbericht/index/spielbericht/3596676,True
Robert Zickert,/spielbericht/index/spielbericht/3596676,True
Niclas Walther,/spielbericht/index/spielbericht/3596676,True
Lukas Aigner,/spielbericht/index/spielbericht/3596676,True
Okan Kurt,/spielbericht/index/spielbericht/3596676,True
Christian Bickel,/spielbericht/index/spielbericht/3596676,True
Furkan Kircicek,/spielbericht/index/spielbericht/3596676,True
Benjika Caciel,/spielbericht/index/spielbericht/3596676,True
Kilian Pagliuca,/spielbericht/index/spielbericht/3596676,True
Andis Shala,/spielbericht/index/spielbericht/3596676,True
Jan-Ole Sievers,/spielbericht/index/spielbericht/3596676,False
Mike Eglseder,/spielbericht/index/spielbericht/3596676,False
Luca Sirch,/spielbericht/index/spielbericht/3596676,False
Maik Salewski,/spielbericht/index/spielbericht/3596676,False
Robert Berger,/spielbericht/index/spielbericht/3596676,False
Zak Paulo Piplica,/spielbericht/index/spielbericht/3596676,False
Farid Abderrahmane,/spielbericht/index/spielbericht/3596676,False
Sascha Pfeffer,/spielbericht/index/spielbericht/3596676,False
Bogdan Rangelov,/spielbericht/index/spielbericht/3596676,False
Theo Ogbidi,/spielbericht/index/spielbericht/3596676,False
Djamal Ziane,/spielbericht/index/spielbericht/3596676,False
Jan-Ole Sievers,/spielbericht/index/spielbericht/3596691,True
Mike Eglseder,/spielbericht/index/spielbericht/3596691,True
Luca Sirch,/spielbericht/index/spielbericht/3596691,True
Maik Salewski,/spielbericht/index/spielbericht/3596691,True
Robert Berger,/spielbericht/index/spielbericht/3596691,True
Leon Heynke,/spielbericht/index/spielbericht/3596691,True
Zak Paulo Piplica,/spielbericht/index/spielbericht/3596691,True
Sascha Pfeffer,/spielbericht/index/spielbericht/3596691,True
Bogdan Rangelov,/spielbericht/index/spielbericht/3596691,True
Theo Ogbidi,/spielbericht/index/spielbericht/3596691,True
Djamal Ziane,/spielbericht/index/spielbericht/3596691,True
Toni Stahl,/spielbericht/index/spielbericht/3596691,False
Jonas Hildebrandt,/spielbericht/index/spielbericht/3596691,False
Tobias Eisenhuth,/spielbericht/index/spielbericht/3596691,False
Axel Borgmann,/spielbericht/index/spielbericht/3596691,False
Tobias Hasse,/spielbericht/index/spielbericht/3596691,False
Niclas Erlbeck,/spielbericht/index/spielbericht/3596691,False
Arnel Kujovic,/spielbericht/index/spielbericht/3596691,False
Maximilian Pronichev,/spielbericht/index/spielbericht/3596691,False
Nikos Zografakis,/spielbericht/index/spielbericht/3596691,False
Malcolm Badu,/spielbericht/index/spielbericht/3596691,False
Erik Engelhardt,/spielbericht/index/spielbericht/3596691,False
Andreas Naumann,/spielbericht/index/spielbericht/3596699,True
Santos,/spielbericht/index/spielbericht/3596699,True
Toni Majetschak,/spielbericht/index/spielbericht/3596699,True
Philipp Sauer,/spielbericht/index/spielbericht/3596699,True
Alexander Vogel,/spielbericht/index/spielbericht/3596699,True
Dong-min Kim,/spielbericht/index/spielbericht/3596699,True
Kevin Wadewitz,/spielbericht/index/spielbericht/3596699,True
Ricardo Michael,/spielbericht/index/spielbericht/3596699,True
Noah Baumann,/spielbericht/index/spielbericht/3596699,True
Ahmad Assaf,/spielbericht/index/spielbericht/3596699,True
Branden Stelmak,/spielbericht/index/spielbericht/3596699,True
Jan-Ole Sievers,/spielbericht/index/spielbericht/3596699,False
David Urban,/spielbericht/index/spielbericht/3596699,False
Luca Sirch,/spielbericht/index/spielbericht/3596699,False
Maik Salewski,/spielbericht/index/spielbericht/3596699,False
Robert Berger,/spielbericht/index/spielbericht/3596699,False
Zak Paulo Piplica,/spielbericht/index/spielbericht/3596699,False
Farid Abderrahmane,/spielbericht/index/spielbericht/3596699,False
Sascha Pfeffer,/spielbericht/index/spielbericht/3596699,False
Bogdan Rangelov,/spielbericht/index/spielbericht/3596699,False
Theo Ogbidi,/spielbericht/index/spielbericht/3596699,False
Tom Nattermann,/spielbericht/index/spielbericht/3596699,False
Jan-Ole Sievers,/spielbericht/index/spielbericht/3596711,True
Mike Eglseder,/spielbericht/index/spielbericht/3596711,True
Luca Sirch,/spielbericht/index/spielbericht/3596711,True
Damir Mehmedovic,/spielbericht/index/spielbericht/3596711,True
Robert Berger,/spielbericht/index/spielbericht/3596711,True
Zak Paulo Piplica,/spielbericht/index/spielbericht/3596711,True
Farid Abderrahmane,/spielbericht/index/spielbericht/3596711,True
Sascha Pfeffer,/spielbericht/index/spielbericht/3596711,True
Bogdan Rangelov,/spielbericht/index/spielbericht/3596711,True
Theo Ogbidi,/spielbericht/index/spielbericht/3596711,True
Djamal Ziane,/spielbericht/index/spielbericht/3596711,True
Lukas Cichos,/spielbericht/index/spielbericht/3596711,False
Marcel Kohn,/spielbericht/index/spielbericht/3596711,False
Patrick Baudis,/spielbericht/index/spielbericht/3596711,False
Fabian Wenzel,/spielbericht/index/spielbericht/3596711,False
Hendrik Kuhnhold,/spielbericht/index/spielbericht/3596711,False
Nils Schätzle,/spielbericht/index/spielbericht/3596711,False
David Vogt,/spielbericht/index/spielbericht/3596711,False
Julian Weigel,/spielbericht/index/spielbericht/3596711,False
Stefan Korsch,/spielbericht/index/spielbericht/3596711,False
Paul Grzega,/spielbericht/index/spielbericht/3596711,False
Tim Heike,/spielbericht/index/spielbericht/3596711,False
Justin Fietz,/spielbericht/index/spielbericht/3596717,True
Felix Müller,/spielbericht/index/spielbericht/3596717,True
Firat Tuncer,/spielbericht/index/spielbericht/3596717,True
Fabian Raithel,/spielbericht/index/spielbericht/3596717,True
Ben-Luca Moritz,/spielbericht/index/spielbericht/3596717,True
Tobias Becker,/spielbericht/index/spielbericht/3596717,True
Sebastian Albert,/spielbericht/index/spielbericht/3596717,True
Amer Kadric,/spielbericht/index/spielbericht/3596717,True
René Eckardt,/spielbericht/index/spielbericht/3596717,True
Niklas Jahn,/spielbericht/index/spielbericht/3596717,True
Florian Hansch,/spielbericht/index/spielbericht/3596717,True
Jan-Ole Sievers,/spielbericht/index/spielbericht/3596717,False
Mike Eglseder,/spielbericht/index/spielbericht/3596717,False
Luca Sirch,/spielbericht/index/spielbericht/3596717,False
Damir Mehmedovic,/spielbericht/index/spielbericht/3596717,False
Eric Voufack,/spielbericht/index/spielbericht/3596717,False
Zak Paulo Piplica,/spielbericht/index/spielbericht/3596717,False
Farid Abderrahmane,/spielbericht/index/spielbericht/3596717,False
Maik Salewski,/spielbericht/index/spielbericht/3596717,False
Sascha Pfeffer,/spielbericht/index/spielbericht/3596717,False
Theo Ogbidi,/spielbericht/index/spielbericht/3596717,False
Djamal Ziane,/spielbericht/index/spielbericht/3596717,False
Jan-Ole Sievers,/spielbericht/index/spielbericht/3596731,True
Mike Eglseder,/spielbericht/index/spielbericht/3596731,True
Luca Sirch,/spielbericht/index/spielbericht/3596731,True
Maik Salewski,/spielbericht/index/spielbericht/3596731,True
Robert Berger,/spielbericht/index/spielbericht/3596731,True
Zak Paulo Piplica,/spielbericht/index/spielbericht/3596731,True
Farid Abderrahmane,/spielbericht/index/spielbericht/3596731,True
Sascha Pfeffer,/spielbericht/index/spielbericht/3596731,True
Bogdan Rangelov,/spielbericht/index/spielbericht/3596731,True
Theo Ogbidi,/spielbericht/index/spielbericht/3596731,True
Djamal Ziane,/spielbericht/index/spielbericht/3596731,True
Robert Schelenz,/spielbericht/index/spielbericht/3596731,False
Lucas Bähr,/spielbericht/index/spielbericht/3596731,False
Damir Bektic,/spielbericht/index/spielbericht/3596731,False
Maurice Froelian,/spielbericht/index/spielbericht/3596731,False
Daniel Kaiser,/spielbericht/index/spielbericht/3596731,False
Ali Tanis,/spielbericht/index/spielbericht/3596731,False
Maximilian Storm,/spielbericht/index/spielbericht/3596731,False
Pascal Wedemann,/spielbericht/index/spielbericht/3596731,False
Kolja Oudenne,/spielbericht/index/spielbericht/3596731,False
Emre Demir,/spielbericht/index/spielbericht/3596731,False
Thomas Brechler,/spielbericht/index/spielbericht/3596731,False
Jannick Theißen,/spielbericht/index/spielbericht/3596744,True
Marcus Hoffmann,/spielbericht/index/spielbericht/3596744,True
Petar Lela,/spielbericht/index/spielbericht/3596744,True
Paul Wegener,/spielbericht/index/spielbericht/3596744,True
Marcel Rausch,/spielbericht/index/spielbericht/3596744,True
Sven Reimann,/spielbericht/index/spielbericht/3596744,True
David Danko,/spielbericht/index/spielbericht/3596744,True
Tino Schmidt,/spielbericht/index/spielbericht/3596744,True
Nicola Jürgens,/spielbericht/index/spielbericht/3596744,True
Robin Müller,/spielbericht/index/spielbericht/3596744,True
Daniel Frahn,/spielbericht/index/spielbericht/3596744,True
Jan-Ole Sievers,/spielbericht/index/spielbericht/3596744,False
Mike Eglseder,/spielbericht/index/spielbericht/3596744,False
Luca Sirch,/spielbericht/index/spielbericht/3596744,False
Damir Mehmedovic,/spielbericht/index/spielbericht/3596744,False
Maik Salewski,/spielbericht/index/spielbericht/3596744,False
Zak Paulo Piplica,/spielbericht/index/spielbericht/3596744,False
Farid Abderrahmane,/spielbericht/index/spielbericht/3596744,False
Sascha Pfeffer,/spielbericht/index/spielbericht/3596744,False
Bogdan Rangelov,/spielbericht/index/spielbericht/3596744,False
Theo Ogbidi,/spielbericht/index/spielbericht/3596744,False
Djamal Ziane,/spielbericht/index/spielbericht/3596744,False
Jan-Ole Sievers,/spielbericht/index/spielbericht/3596751,True
Mike Eglseder,/spielbericht/index/spielbericht/3596751,True
Luca Sirch,/spielbericht/index/spielbericht/3596751,True
Damir Mehmedovic,/spielbericht/index/spielbericht/3596751,True
Robert Berger,/spielbericht/index/spielbericht/3596751,True
Leon Heynke,/spielbericht/index/spielbericht/3596751,True
Zak Paulo Piplica,/spielbericht/index/spielbericht/3596751,True
Eric Voufack,/spielbericht/index/spielbericht/3596751,True
Michael Schlicht,/spielbericht/index/spielbericht/3596751,True
Theo Ogbidi,/spielbericht/index/spielbericht/3596751,True
Djamal Ziane,/spielbericht/index/spielbericht/3596751,True
Niklas Wollert,/spielbericht/index/spielbericht/3596751,False
Kevin Owczarek,/spielbericht/index/spielbericht/3596751,False
Jonas Schmidt,/spielbericht/index/spielbericht/3596751,False
Paul Krüger,/spielbericht/index/spielbericht/3596751,False
Oliver Hofmann,/spielbericht/index/spielbericht/3596751,False
Nils Fiegen,/spielbericht/index/spielbericht/3596751,False
Christian Gawe,/spielbericht/index/spielbericht/3596751,False
Tarik Gözüsirin,/spielbericht/index/spielbericht/3596751,False
Philip Einsiedel,/spielbericht/index/spielbericht/3596751,False
Hannes Graf,/spielbericht/index/spielbericht/3596751,False
Philipp Grüneberg,/spielbericht/index/spielbericht/3596751,False
Oliver Christensen,/spielbericht/index/spielbericht/3596762,True
Cimo Röcker,/spielbericht/index/spielbericht/3596762,True
Christalino Atemona,/spielbericht/index/spielbericht/3596762,True
Tony Fuchs,/spielbericht/index/spielbericht/3596762,True
Maximilian Gurschke,/spielbericht/index/spielbericht/3596762,True
Jonas Dirkner,/spielbericht/index/spielbericht/3596762,True
Julian Albrecht,/spielbericht/index/spielbericht/3596762,True
Maurice Covic,/spielbericht/index/spielbericht/3596762,True
Florian Haxha,/spielbericht/index/spielbericht/3596762,True
Timur Gayret,/spielbericht/index/spielbericht/3596762,True
Ali Abu-Alfa,/spielbericht/index/spielbericht/3596762,True
Jan-Ole Sievers,/spielbericht/index/spielbericht/3596762,False
Mike Eglseder,/spielbericht/index/spielbericht/3596762,False
Luca Sirch,/spielbericht/index/spielbericht/3596762,False
Damir Mehmedovic,/spielbericht/index/spielbericht/3596762,False
Maik Salewski,/spielbericht/index/spielbericht/3596762,False
Leon Heynke,/spielbericht/index/spielbericht/3596762,False
Zak Paulo Piplica,/spielbericht/index/spielbericht/3596762,False
Michael Schlicht,/spielbericht/index/spielbericht/3596762,False
Bogdan Rangelov,/spielbericht/index/spielbericht/3596762,False
Theo Ogbidi,/spielbericht/index/spielbericht/3596762,False
Djamal Ziane,/spielbericht/index/spielbericht/3596762,False
Jan-Ole Sievers,/spielbericht/index/spielbericht/3596771,True
Mike Eglseder,/spielbericht/index/spielbericht/3596771,True
Luca Sirch,/spielbericht/index/spielbericht/3596771,True
Damir Mehmedovic,/spielbericht/index/spielbericht/3596771,True
Robert Berger,/spielbericht/index/spielbericht/3596771,True
Zak Paulo Piplica,/spielbericht/index/spielbericht/3596771,True
Farid Abderrahmane,/spielbericht/index/spielbericht/3596771,True
Sascha Pfeffer,/spielbericht/index/spielbericht/3596771,True
Bogdan Rangelov,/spielbericht/index/spielbericht/3596771,True
Theo Ogbidi,/spielbericht/index/spielbericht/3596771,True
Djamal Ziane,/spielbericht/index/spielbericht/3596771,True
Benjamin Bellot,/spielbericht/index/spielbericht/3596771,False
Stefan Karau,/spielbericht/index/spielbericht/3596771,False
Ben Keßler,/spielbericht/index/spielbericht/3596771,False
Philipp Wendt,/spielbericht/index/spielbericht/3596771,False
Manuel Wajer,/spielbericht/index/spielbericht/3596771,False
Tarik Reinhard,/spielbericht/index/spielbericht/3596771,False
Alexander Bury,/spielbericht/index/spielbericht/3596771,False
Dennis Mast,/spielbericht/index/spielbericht/3596771,False
Florian Brügmann,/spielbericht/index/spielbericht/3596771,False
Denis Jäpel,/spielbericht/index/spielbericht/3596771,False
Florian Kirstein,/spielbericht/index/spielbericht/3596771,False
André Thoms,/spielbericht/index/spielbericht/3596780,True
Marcel Hadel,/spielbericht/index/spielbericht/3596780,True
Tobias Francisco,/spielbericht/index/spielbericht/3596780,True
Lucas Vierling,/spielbericht/index/spielbericht/3596780,True
Christian Flath,/spielbericht/index/spielbericht/3596780,True
Leon Hellwig,/spielbericht/index/spielbericht/3596780,True
Nils Gottschick,/spielbericht/index/spielbericht/3596780,True
Aaron Bogdan,/spielbericht/index/spielbericht/3596780,True
Frederik Schmahl,/spielbericht/index/spielbericht/3596780,True
Daniel Becker,/spielbericht/index/spielbericht/3596780,True
Dennis Rothenstein,/spielbericht/index/spielbericht/3596780,True
Jan-Ole Sievers,/spielbericht/index/spielbericht/3596780,False
Mike Eglseder,/spielbericht/index/spielbericht/3596780,False
Luca Sirch,/spielbericht/index/spielbericht/3596780,False
Eric Voufack,/spielbericht/index/spielbericht/3596780,False
Robert Berger,/spielbericht/index/spielbericht/3596780,False
Zak Paulo Piplica,/spielbericht/index/spielbericht/3596780,False
Farid Abderrahmane,/spielbericht/index/spielbericht/3596780,False
Sascha Pfeffer,/spielbericht/index/spielbericht/3596780,False
Bogdan Rangelov,/spielbericht/index/spielbericht/3596780,False
Theo Ogbidi,/spielbericht/index/spielbericht/3596780,False
Djamal Ziane,/spielbericht/index/spielbericht/3596780,False
Dmitri Stajila,/spielbericht/index/spielbericht/3596791,True
Chris Reher,/spielbericht/index/spielbericht/3596791,True
Andreas Pollasch,/spielbericht/index/spielbericht/3596791,True
Michael Blum,/spielbericht/index/spielbericht/3596791,True
Andreas Wiegel,/spielbericht/index/spielbericht/3596791,True
Philip Schulz,/spielbericht/index/spielbericht/3596791,True
Alexander Siebeck,/spielbericht/index/spielbericht/3596791,True
Justin Möbius,/spielbericht/index/spielbericht/3596791,True
Darryl Geurts,/spielbericht/index/spielbericht/3596791,True
Joey Breitfeld,/spielbericht/index/spielbericht/3596791,True
Christian Beck,/spielbericht/index/spielbericht/3596791,True
Jan-Ole Sievers,/spielbericht/index/spielbericht/3596791,False
Mike Eglseder,/spielbericht/index/spielbericht/3596791,False
Luca Sirch,/spielbericht/index/spielbericht/3596791,False
Maik Salewski,/spielbericht/index/spielbericht/3596791,False
Robert Berger,/spielbericht/index/spielbericht/3596791,False
Zak Paulo Piplica,/spielbericht/index/spielbericht/3596791,False
Farid Abderrahmane,/spielbericht/index/spielbericht/3596791,False
Eric Voufack,/spielbericht/index/spielbericht/3596791,False
Sascha Pfeffer,/spielbericht/index/spielbericht/3596791,False
Theo Ogbidi,/spielbericht/index/spielbericht/3596791,False
Djamal Ziane,/spielbericht/index/spielbericht/3596791,False
Jan-Ole Sievers,/spielbericht/index/spielbericht/3596798,True
Mike Eglseder,/spielbericht/index/spielbericht/3596798,True
Luca Sirch,/spielbericht/index/spielbericht/3596798,True
Damir Mehmedovic,/spielbericht/index/spielbericht/3596798,True
Robert Berger,/spielbericht/index/spielbericht/3596798,True
Leon Heynke,/spielbericht/index/spielbericht/3596798,True
Farid Abderrahmane,/spielbericht/index/spielbericht/3596798,True
Eric Voufack,/spielbericht/index/spielbericht/3596798,True
Sascha Pfeffer,/spielbericht/index/spielbericht/3596798,True
Bogdan Rangelov,/spielbericht/index/spielbericht/3596798,True
Djamal Ziane,/spielbericht/index/spielbericht/3596798,True
Lucas Hiemann,/spielbericht/index/spielbericht/3596798,False
Justin Gröger,/spielbericht/index/spielbericht/3596798,False
Marc Langner,/spielbericht/index/spielbericht/3596798,False
Lloyd-Addo Kuffour,/spielbericht/index/spielbericht/3596798,False
Robin Techie-Menson,/spielbericht/index/spielbericht/3596798,False
Thilo Gildenberg,/spielbericht/index/spielbericht/3596798,False
Jerome Leroy,/spielbericht/index/spielbericht/3596798,False
Abdullah Dzafo,/spielbericht/index/spielbericht/3596798,False
Jonathan Muiomo,/spielbericht/index/spielbericht/3596798,False
Johannes Pistol,/spielbericht/index/spielbericht/3596798,False
Kimbyze-Kimby Januário,/spielbericht/index/spielbericht/3596798,False
Tom Müller,/spielbericht/index/spielbericht/3596811,True
Maurice Hehne,/spielbericht/index/spielbericht/3596811,True
Dennis Slamar,/spielbericht/index/spielbericht/3596811,True
René Lange,/spielbericht/index/spielbericht/3596811,True
Lucas Stauffer,/spielbericht/index/spielbericht/3596811,True
Justin Schau,/spielbericht/index/spielbericht/3596811,True
Leon Bürger,/spielbericht/index/spielbericht/3596811,True
Maximilian Wolfram,/spielbericht/index/spielbericht/3596811,True
Maximilian Oesterhelweg,/spielbericht/index/spielbericht/3596811,True
Vasilios Dedidis,/spielbericht/index/spielbericht/3596811,True
Fabian Eisele,/spielbericht/index/spielbericht/3596811,True
Jan-Ole Sievers,/spielbericht/index/spielbericht/3596811,False
Mike Eglseder,/spielbericht/index/spielbericht/3596811,False
Luca Sirch,/spielbericht/index/spielbericht/3596811,False
Maik Salewski,/spielbericht/index/spielbericht/3596811,False
Robert Berger,/spielbericht/index/spielbericht/3596811,False
Zak Paulo Piplica,/spielbericht/index/spielbericht/3596811,False
Farid Abderrahmane,/spielbericht/index/spielbericht/3596811,False
Eric Voufack,/spielbericht/index/spielbericht/3596811,False
Sascha Pfeffer,/spielbericht/index/spielbericht/3596811,False
Theo Ogbidi,/spielbericht/index/spielbericht/3596811,False
Djamal Ziane,/spielbericht/index/spielbericht/3596811,False
Jan-Ole Sievers,/spielbericht/index/spielbericht/3596816,True
Mike Eglseder,/spielbericht/index/spielbericht/3596816,True
Luca Sirch,/spielbericht/index/spielbericht/3596816,True
Eric Voufack,/spielbericht/index/spielbericht/3596816,True
Robert Berger,/spielbericht/index/spielbericht/3596816,True
Zak Paulo Piplica,/spielbericht/index/spielbericht/3596816,True
Farid Abderrahmane,/spielbericht/index/spielbericht/3596816,True
Sascha Pfeffer,/spielbericht/index/spielbericht/3596816,True
Bogdan Rangelov,/spielbericht/index/spielbericht/3596816,True
Theo Ogbidi,/spielbericht/index/spielbericht/3596816,True
Djamal Ziane,/spielbericht/index/spielbericht/3596816,True
Stefan Schmidt,/spielbericht/index/spielbericht/3596816,False
Marcin Sieber,/spielbericht/index/spielbericht/3596816,False
Johann Weiß,/spielbericht/index/spielbericht/3596816,False
Maximilian Schmidt,/spielbericht/index/spielbericht/3596816,False
Sebastiano Giaouplari,/spielbericht/index/spielbericht/3596816,False
Niclas Kubitz,/spielbericht/index/spielbericht/3596816,False
Mohand Almansori,/spielbericht/index/spielbericht/3596816,False
Aleksandrs Guzlajevs,/spielbericht/index/spielbericht/3596816,False
Ondrej Brejcha,/spielbericht/index/spielbericht/3596816,False
Tomas Kepl,/spielbericht/index/spielbericht/3596816,False
Marc-Philipp Zimmermann,/spielbericht/index/spielbericht/3596816,False
Karl Albers,/spielbericht/index/spielbericht/3596831,True
Cedrik Mvondo,/spielbericht/index/spielbericht/3596831,True
Aleksandar Bilbija,/spielbericht/index/spielbericht/3596831,True
Omar Pasagic,/spielbericht/index/spielbericht/3596831,True
Louis Wagner,/spielbericht/index/spielbericht/3596831,True
Tim Oschmann,/spielbericht/index/spielbericht/3596831,True
Efe Önal,/spielbericht/index/spielbericht/3596831,True
Rico Gladrow,/spielbericht/index/spielbericht/3596831,True
Fabrice Montcheu,/spielbericht/index/spielbericht/3596831,True
Benyas-Solomon Junge-Abiol,/spielbericht/index/spielbericht/3596831,True
Tahsin Çakmak,/spielbericht/index/spielbericht/3596831,True
Jan-Ole Sievers,/spielbericht/index/spielbericht/3596831,False
Mike Eglseder,/spielbericht/index/spielbericht/3596831,False
Luca Sirch,/spielbericht/index/spielbericht/3596831,False
Damir Mehmedovic,/spielbericht/index/spielbericht/3596831,False
Robert Berger,/spielbericht/index/spielbericht/3596831,False
Leon Heynke,/spielbericht/index/spielbericht/3596831,False
Zak Paulo Piplica,/spielbericht/index/spielbericht/3596831,False
Eric Voufack,/spielbericht/index/spielbericht/3596831,False
Bogdan Rangelov,/spielbericht/index/spielbericht/3596831,False
Tom Nattermann,/spielbericht/index/spielbericht/3596831,False
Djamal Ziane,/spielbericht/index/spielbericht/3596831,False
Jan-Ole Sievers,/spielbericht/index/spielbericht/3596844,True
Mike Eglseder,/spielbericht/index/spielbericht/3596844,True
Luca Sirch,/spielbericht/index/spielbericht/3596844,True
Eric Voufack,/spielbericht/index/spielbericht/3596844,True
Robert Berger,/spielbericht/index/spielbericht/3596844,True
Zak Paulo Piplica,/spielbericht/index/spielbericht/3596844,True
Farid Abderrahmane,/spielbericht/index/spielbericht/3596844,True
Sascha Pfeffer,/spielbericht/index/spielbericht/3596844,True
Theo Ogbidi,/spielbericht/index/spielbericht/3596844,True
Bogdan Rangelov,/spielbericht/index/spielbericht/3596844,True
Djamal Ziane,/spielbericht/index/spielbericht/3596844,True
Marcin Staniszewski,/spielbericht/index/spielbericht/3596844,False
Finn Berk,/spielbericht/index/spielbericht/3596844,False
Kilian Zaruba,/spielbericht/index/spielbericht/3596844,False
Frank Christoph,/spielbericht/index/spielbericht/3596844,False
Adrian Jarosch,/spielbericht/index/spielbericht/3596844,False
Tom Weiß,/spielbericht/index/spielbericht/3596844,False
Manassé Eshele,/spielbericht/index/spielbericht/3596844,False
Max Winter,/spielbericht/index/spielbericht/3596844,False
Dries Corstjens,/spielbericht/index/spielbericht/3596844,False
Jeremy Postelt,/spielbericht/index/spielbericht/3596844,False
Glen Habimana,/spielbericht/index/spielbericht/3596844,False
Pascal Kühn,/spielbericht/index/spielbericht/3596851,True
Jürgen Gjasula,/spielbericht/index/spielbericht/3596851,True
Oliver Oschkenat,/spielbericht/index/spielbericht/3596851,True
Fatih Baca,/spielbericht/index/spielbericht/3596851,True
Lukas Lämmel,/spielbericht/index/spielbericht/3596851,True
Rintaro Yajima,/spielbericht/index/spielbericht/3596851,True
Joel Richter,/spielbericht/index/spielbericht/3596851,True
Ogulcan Tezel,/spielbericht/index/spielbericht/3596851,True
Philip Fontein,/spielbericht/index/spielbericht/3596851,True
Eroll Zejnullahu,/spielbericht/index/spielbericht/3596851,True
Nader Jindaoui,/spielbericht/index/spielbericht/3596851,True
Niclas Müller,/spielbericht/index/spielbericht/3596851,False
Mike Eglseder,/spielbericht/index/spielbericht/3596851,False
Luca Sirch,/spielbericht/index/spielbericht/3596851,False
Damir Mehmedovic,/spielbericht/index/spielbericht/3596851,False
Robert Berger,/spielbericht/index/spielbericht/3596851,False
Zak Paulo Piplica,/spielbericht/index/spielbericht/3596851,False
Farid Abderrahmane,/spielbericht/index/spielbericht/3596851,False
Sascha Pfeffer,/spielbericht/index/spielbericht/3596851,False
Bogdan Rangelov,/spielbericht/index/spielbericht/3596851,False
Theo Ogbidi,/spielbericht/index/spielbericht/3596851,False
Tom Nattermann,/spielbericht/index/spielbericht/3596851,False
Jan-Ole Sievers,/spielbericht/index/spielbericht/3596862,True
Mike Eglseder,/spielbericht/index/spielbericht/3596862,True
Luca Sirch,/spielbericht/index/spielbericht/3596862,True
Damir Mehmedovic,/spielbericht/index/spielbericht/3596862,True
Robert Berger,/spielbericht/index/spielbericht/3596862,True
Zak Paulo Piplica,/spielbericht/index/spielbericht/3596862,True
Farid Abderrahmane,/spielbericht/index/spielbericht/3596862,True
Sascha Pfeffer,/spielbericht/index/spielbericht/3596862,True
Bogdan Rangelov,/spielbericht/index/spielbericht/3596862,True
Theo Ogbidi,/spielbericht/index/spielbericht/3596862,True
Djamal Ziane,/spielbericht/index/spielbericht/3596862,True
Leon Bätge,/spielbericht/index/spielbericht/3596862,False
Tim Häußler,/spielbericht/index/spielbericht/3596862,False
Philipp Zeiger,/spielbericht/index/spielbericht/3596862,False
Stephan Brehmer,/spielbericht/index/spielbericht/3596862,False
John Liebelt,/spielbericht/index/spielbericht/3596862,False
Berk Inaler,/spielbericht/index/spielbericht/3596862,False
Christian Skoda,/spielbericht/index/spielbericht/3596862,False
Paul Manske,/spielbericht/index/spielbericht/3596862,False
Christian Derflinger,/spielbericht/index/spielbericht/3596862,False
Tugay Uzan,/spielbericht/index/spielbericht/3596862,False
Johannes Manske,/spielbericht/index/spielbericht/3596862,False
Jan-Ole Sievers,/spielbericht/index/spielbericht/3596866,True
Mike Eglseder,/spielbericht/index/spielbericht/3596866,True
Luca Sirch,/spielbericht/index/spielbericht/3596866,True
Eric Voufack,/spielbericht/index/spielbericht/3596866,True
Maik Salewski,/spielbericht/index/spielbericht/3596866,True
Zak Paulo Piplica,/spielbericht/index/spielbericht/3596866,True
Farid Abderrahmane,/spielbericht/index/spielbericht/3596866,True
Sascha Pfeffer,/spielbericht/index/spielbericht/3596866,True
Bogdan Rangelov,/spielbericht/index/spielbericht/3596866,True
Theo Ogbidi,/spielbericht/index/spielbericht/3596866,True
Djamal Ziane,/spielbericht/index/spielbericht/3596866,True
İsa Doğan,/spielbericht/index/spielbericht/3596866,False
Tim Campulka,/spielbericht/index/spielbericht/3596866,False
Robert Zickert,/spielbericht/index/spielbericht/3596866,False
